vdc,ward,parcel_id,landuse, 
पटेर्वा,8,23,आवासीय क्षेत्र,
पटेर्वा,8,24,आवासीय क्षेत्र,
पटेर्वा,8,25,आवासीय क्षेत्र,
पटेर्वा,8,28,कृषि क्षेत्र,
पटेर्वा,8,28,कृषि क्षेत्र,
पटेर्वा,8,29,आवासीय क्षेत्र,
पटेर्वा,8,30,आवासीय क्षेत्र,
पटेर्वा,8,31,आवासीय क्षेत्र,
पटेर्वा,8,32,आवासीय क्षेत्र,
पटेर्वा,8,34,आवासीय क्षेत्र,
पटेर्वा,8,35,आवासीय क्षेत्र,
पटेर्वा,8,36,आवासीय क्षेत्र,
पटेर्वा,8,36,आवासीय क्षेत्र,
पटेर्वा,8,37,आवासीय क्षेत्र,
पटेर्वा,8,38,आवासीय क्षेत्र,
पटेर्वा,8,39,आवासीय क्षेत्र,
पटेर्वा,8,40,कृषि क्षेत्र,
पटेर्वा,8,41,आवासीय क्षेत्र,
पटेर्वा,8,42,आवासीय क्षेत्र,
पटेर्वा,8,43,आवासीय क्षेत्र,
पटेर्वा,8,46,आवासीय क्षेत्र,
पटेर्वा,8,47,आवासीय क्षेत्र,
पटेर्वा,8,49,कृषि क्षेत्र,
पटेर्वा,8,50,कृषि क्षेत्र,
पटेर्वा,8,51,कृषि क्षेत्र,
पटेर्वा,8,52,कृषि क्षेत्र,
पटेर्वा,8,54,कृषि क्षेत्र,
पटेर्वा,8,55,कृषि क्षेत्र,
पटेर्वा,8,56,कृषि क्षेत्र,
पटेर्वा,8,57,कृषि क्षेत्र,
पटेर्वा,8,58,कृषि क्षेत्र,
पटेर्वा,8,60,कृषि क्षेत्र,
पटेर्वा,8,61,कृषि क्षेत्र,
पटेर्वा,8,63,कृषि क्षेत्र,
पटेर्वा,8,64,कृषि क्षेत्र,
पटेर्वा,8,66,कृषि क्षेत्र,
पटेर्वा,8,72,कृषि क्षेत्र,
पटेर्वा,8,74,कृषि क्षेत्र,
पटेर्वा,8,75,कृषि क्षेत्र,
पटेर्वा,8,76,कृषि क्षेत्र,
पटेर्वा,8,77,कृषि क्षेत्र,
पटेर्वा,8,78,कृषि क्षेत्र,
पटेर्वा,8,79,कृषि क्षेत्र,
पटेर्वा,8,82,कृषि क्षेत्र,
पटेर्वा,8,83,कृषि क्षेत्र,
पटेर्वा,8,85,कृषि क्षेत्र,
पटेर्वा,8,86,कृषि क्षेत्र,
पटेर्वा,8,90,कृषि क्षेत्र,
पटेर्वा,8,90,कृषि क्षेत्र,
पटेर्वा,8,93,कृषि क्षेत्र,
पटेर्वा,8,95,कृषि क्षेत्र,
पटेर्वा,8,97,कृषि क्षेत्र,
पटेर्वा,8,100,कृषि क्षेत्र,
पटेर्वा,8,103,कृषि क्षेत्र,
पटेर्वा,8,104,कृषि क्षेत्र,
पटेर्वा,8,105,कृषि क्षेत्र,
पटेर्वा,8,106,कृषि क्षेत्र,
पटेर्वा,8,107,आवासीय क्षेत्र,
पटेर्वा,8,109,कृषि क्षेत्र,
पटेर्वा,8,114,कृषि क्षेत्र,
पटेर्वा,8,116,कृषि क्षेत्र,
पटेर्वा,8,118,कृषि क्षेत्र,
पटेर्वा,8,119,कृषि क्षेत्र,
पटेर्वा,8,120,कृषि क्षेत्र,
पटेर्वा,8,121,कृषि क्षेत्र,
पटेर्वा,8,122,कृषि क्षेत्र,
पटेर्वा,8,123,कृषि क्षेत्र,
पटेर्वा,8,124,कृषि क्षेत्र,
पटेर्वा,8,125,कृषि क्षेत्र,
पटेर्वा,8,127,कृषि क्षेत्र,
पटेर्वा,8,128,कृषि क्षेत्र,
पटेर्वा,8,129,कृषि क्षेत्र,
पटेर्वा,8,132,कृषि क्षेत्र,
पटेर्वा,8,133,कृषि क्षेत्र,
पटेर्वा,8,135,कृषि क्षेत्र,
पटेर्वा,8,136,कृषि क्षेत्र,
पटेर्वा,8,137,कृषि क्षेत्र,
पटेर्वा,8,138,कृषि क्षेत्र,
पटेर्वा,8,142,कृषि क्षेत्र,
पटेर्वा,8,143,आवासीय क्षेत्र,
पटेर्वा,8,145,कृषि क्षेत्र,
पटेर्वा,8,146,कृषि क्षेत्र,
पटेर्वा,8,147,कृषि क्षेत्र,
पटेर्वा,8,148,कृषि क्षेत्र,
पटेर्वा,8,150,कृषि क्षेत्र,
पटेर्वा,8,152,आवासीय क्षेत्र,
पटेर्वा,8,159,आवासीय क्षेत्र,
पटेर्वा,8,160,आवासीय क्षेत्र,
पटेर्वा,8,161,सार्वजनिक उपयोगको क्षेत्र,
पटेर्वा,8,164,आवासीय क्षेत्र,
पटेर्वा,8,168,कृषि क्षेत्र,
पटेर्वा,8,169,कृषि क्षेत्र,
पटेर्वा,8,170,कृषि क्षेत्र,
पटेर्वा,8,172,आवासीय क्षेत्र,
पटेर्वा,8,174,आवासीय क्षेत्र,
पटेर्वा,8,175,आवासीय क्षेत्र,
पटेर्वा,8,176,आवासीय क्षेत्र,
पटेर्वा,8,178,आवासीय क्षेत्र,
पटेर्वा,8,180,आवासीय क्षेत्र,
पटेर्वा,8,182,आवासीय क्षेत्र,
पटेर्वा,8,184,कृषि क्षेत्र,
पटेर्वा,8,186,कृषि क्षेत्र,
पटेर्वा,8,187,कृषि क्षेत्र,
पटेर्वा,8,192,कृषि क्षेत्र,
पटेर्वा,8,195,कृषि क्षेत्र,
पटेर्वा,8,198,आवासीय क्षेत्र,
पटेर्वा,8,199,कृषि क्षेत्र,
पटेर्वा,8,199,कृषि क्षेत्र,
पटेर्वा,8,200,कृषि क्षेत्र,
पटेर्वा,8,200,कृषि क्षेत्र,
पटेर्वा,8,201,कृषि क्षेत्र,
पटेर्वा,8,202,कृषि क्षेत्र,
पटेर्वा,8,203,कृषि क्षेत्र,
पटेर्वा,8,203,कृषि क्षेत्र,
पटेर्वा,8,205,कृषि क्षेत्र,
पटेर्वा,8,206,कृषि क्षेत्र,
पटेर्वा,8,209,आवासीय क्षेत्र,
पटेर्वा,8,210,आवासीय क्षेत्र,
पटेर्वा,8,211,कृषि क्षेत्र,
पटेर्वा,8,213,कृषि क्षेत्र,
पटेर्वा,8,214,कृषि क्षेत्र,
पटेर्वा,8,216,आवासीय क्षेत्र,
पटेर्वा,8,217,कृषि क्षेत्र,
पटेर्वा,8,218,कृषि क्षेत्र,
पटेर्वा,8,219,कृषि क्षेत्र,
पटेर्वा,8,220,कृषि क्षेत्र,
पटेर्वा,8,223,कृषि क्षेत्र,
पटेर्वा,8,224,कृषि क्षेत्र,
पटेर्वा,8,224,कृषि क्षेत्र,
पटेर्वा,8,232,कृषि क्षेत्र,
पटेर्वा,8,233,कृषि क्षेत्र,
पटेर्वा,8,236,कृषि क्षेत्र,
पटेर्वा,8,242,कृषि क्षेत्र,
पटेर्वा,8,243,कृषि क्षेत्र,
पटेर्वा,8,243,कृषि क्षेत्र,
पटेर्वा,8,247,कृषि क्षेत्र,
पटेर्वा,8,249,कृषि क्षेत्र,
पटेर्वा,8,256,कृषि क्षेत्र,
पटेर्वा,8,257,कृषि क्षेत्र,
पटेर्वा,8,258,कृषि क्षेत्र,
पटेर्वा,8,259,कृषि क्षेत्र,
पटेर्वा,8,260,आवासीय क्षेत्र,
पटेर्वा,8,261,कृषि क्षेत्र,
पटेर्वा,8,262,कृषि क्षेत्र,
पटेर्वा,8,263,कृषि क्षेत्र,
पटेर्वा,8,264,कृषि क्षेत्र,
पटेर्वा,8,270,आवासीय क्षेत्र,
पटेर्वा,8,271,कृषि क्षेत्र,
पटेर्वा,8,272,कृषि क्षेत्र,
पटेर्वा,8,276,कृषि क्षेत्र,
पटेर्वा,8,277,आवासीय क्षेत्र,
पटेर्वा,8,278,आवासीय क्षेत्र,
पटेर्वा,8,279,आवासीय क्षेत्र,
पटेर्वा,8,280,आवासीय क्षेत्र,
पटेर्वा,8,281,कृषि क्षेत्र,
पटेर्वा,8,282,कृषि क्षेत्र,
पटेर्वा,8,283,कृषि क्षेत्र,
पटेर्वा,8,284,कृषि क्षेत्र,
पटेर्वा,8,285,कृषि क्षेत्र,
पटेर्वा,8,286,कृषि क्षेत्र,
पटेर्वा,8,295,कृषि क्षेत्र,
पटेर्वा,8,297,आवासीय क्षेत्र,
पटेर्वा,8,302,कृषि क्षेत्र,
पटेर्वा,8,315,कृषि क्षेत्र,
पटेर्वा,8,316,आवासीय क्षेत्र,
पटेर्वा,8,318,कृषि क्षेत्र,
पटेर्वा,8,319,कृषि क्षेत्र,
पटेर्वा,8,320,कृषि क्षेत्र,
पटेर्वा,8,321,कृषि क्षेत्र,
पटेर्वा,8,322,कृषि क्षेत्र,
पटेर्वा,8,324,कृषि क्षेत्र,
पटेर्वा,8,325,कृषि क्षेत्र,
पटेर्वा,8,326,कृषि क्षेत्र,
पटेर्वा,8,327,कृषि क्षेत्र,
पटेर्वा,8,328,कृषि क्षेत्र,
पटेर्वा,8,330,कृषि क्षेत्र,
पटेर्वा,8,331,कृषि क्षेत्र,
पटेर्वा,8,332,कृषि क्षेत्र,
पटेर्वा,8,333,आवासीय क्षेत्र,
पटेर्वा,8,335,कृषि क्षेत्र,
पटेर्वा,8,336,कृषि क्षेत्र,
पटेर्वा,8,338,कृषि क्षेत्र,
पटेर्वा,8,343,आवासीय क्षेत्र,
पटेर्वा,8,344,आवासीय क्षेत्र,
पटेर्वा,8,346,आवासीय क्षेत्र,
पटेर्वा,8,347,कृषि क्षेत्र,
पटेर्वा,8,348,कृषि क्षेत्र,
पटेर्वा,8,349,कृषि क्षेत्र,
पटेर्वा,8,350,कृषि क्षेत्र,
पटेर्वा,8,351,कृषि क्षेत्र,
पटेर्वा,8,352,कृषि क्षेत्र,
पटेर्वा,8,356,आवासीय क्षेत्र,
पटेर्वा,8,358,आवासीय क्षेत्र,
पटेर्वा,8,359,कृषि क्षेत्र,
पटेर्वा,8,360,कृषि क्षेत्र,
पटेर्वा,8,363,आवासीय क्षेत्र,
पटेर्वा,8,364,आवासीय क्षेत्र,
पटेर्वा,8,378,कृषि क्षेत्र,
पटेर्वा,8,379,कृषि क्षेत्र,
पटेर्वा,8,380,कृषि क्षेत्र,
पटेर्वा,8,381,कृषि क्षेत्र,
पटेर्वा,8,388,आवासीय क्षेत्र,
पटेर्वा,8,389,आवासीय क्षेत्र,
पटेर्वा,8,390,आवासीय क्षेत्र,
पटेर्वा,8,392,आवासीय क्षेत्र,
पटेर्वा,8,394,कृषि क्षेत्र,
पटेर्वा,8,396,कृषि क्षेत्र,
पटेर्वा,8,397,कृषि क्षेत्र,
पटेर्वा,8,398,कृषि क्षेत्र,
पटेर्वा,8,400,कृषि क्षेत्र,
पटेर्वा,8,404,कृषि क्षेत्र,
पटेर्वा,8,405,कृषि क्षेत्र,
पटेर्वा,8,412,आवासीय क्षेत्र,
पटेर्वा,8,413,आवासीय क्षेत्र,
पटेर्वा,8,418,कृषि क्षेत्र,
पटेर्वा,8,424,आवासीय क्षेत्र,
पटेर्वा,8,425,आवासीय क्षेत्र,
पटेर्वा,8,426,आवासीय क्षेत्र,
पटेर्वा,8,427,आवासीय क्षेत्र,
पटेर्वा,8,428,कृषि क्षेत्र,
पटेर्वा,8,429,कृषि क्षेत्र,
पटेर्वा,8,430,आवासीय क्षेत्र,
पटेर्वा,8,431,कृषि क्षेत्र,
पटेर्वा,8,432,आवासीय क्षेत्र,
पटेर्वा,8,433,आवासीय क्षेत्र,
पटेर्वा,8,434,आवासीय क्षेत्र,
पटेर्वा,8,435,आवासीय क्षेत्र,
पटेर्वा,8,446,कृषि क्षेत्र,
पटेर्वा,8,447,कृषि क्षेत्र,
पटेर्वा,8,448,आवासीय क्षेत्र,
पटेर्वा,8,456,कृषि क्षेत्र,
पटेर्वा,8,457,कृषि क्षेत्र,
पटेर्वा,8,458,कृषि क्षेत्र,
पटेर्वा,8,460,कृषि क्षेत्र,
पटेर्वा,8,461,कृषि क्षेत्र,
पटेर्वा,8,463,आवासीय क्षेत्र,
पटेर्वा,8,472,आवासीय क्षेत्र,
पटेर्वा,8,491,आवासीय क्षेत्र,
पटेर्वा,8,493,आवासीय क्षेत्र,
पटेर्वा,8,494,आवासीय क्षेत्र,
पटेर्वा,8,499,कृषि क्षेत्र,
पटेर्वा,8,500,कृषि क्षेत्र,
पटेर्वा,8,508,कृषि क्षेत्र,
पटेर्वा,8,509,कृषि क्षेत्र,
पटेर्वा,8,511,कृषि क्षेत्र,
पटेर्वा,8,512,कृषि क्षेत्र,
पटेर्वा,8,522,आवासीय क्षेत्र,
पटेर्वा,8,523,कृषि क्षेत्र,
पटेर्वा,8,524,आवासीय क्षेत्र,
पटेर्वा,8,525,आवासीय क्षेत्र,
पटेर्वा,8,535,कृषि क्षेत्र,
पटेर्वा,8,536,कृषि क्षेत्र,
पटेर्वा,8,543,आवासीय क्षेत्र,
पटेर्वा,8,544,आवासीय क्षेत्र,
पटेर्वा,8,545,आवासीय क्षेत्र,
पटेर्वा,8,546,आवासीय क्षेत्र,
पटेर्वा,8,547,आवासीय क्षेत्र,
पटेर्वा,8,561,आवासीय क्षेत्र,
पटेर्वा,8,563,कृषि क्षेत्र,
पटेर्वा,8,567,कृषि क्षेत्र,
पटेर्वा,8,568,कृषि क्षेत्र,
पटेर्वा,8,569,कृषि क्षेत्र,
पटेर्वा,8,570,कृषि क्षेत्र,
पटेर्वा,8,571,कृषि क्षेत्र,
पटेर्वा,8,572,कृषि क्षेत्र,
पटेर्वा,8,573,कृषि क्षेत्र,
पटेर्वा,8,574,कृषि क्षेत्र,
पटेर्वा,8,577,कृषि क्षेत्र,
पटेर्वा,8,578,कृषि क्षेत्र,
पटेर्वा,8,582,आवासीय क्षेत्र,
पटेर्वा,8,588,आवासीय क्षेत्र,
पटेर्वा,8,589,आवासीय क्षेत्र,
पटेर्वा,8,608,कृषि क्षेत्र,
पटेर्वा,8,609,आवासीय क्षेत्र,
पटेर्वा,8,611,कृषि क्षेत्र,
पटेर्वा,8,612,कृषि क्षेत्र,
पटेर्वा,8,613,कृषि क्षेत्र,
पटेर्वा,8,614,कृषि क्षेत्र,
पटेर्वा,8,615,आवासीय क्षेत्र,
पटेर्वा,8,616,आवासीय क्षेत्र,
पटेर्वा,8,617,कृषि क्षेत्र,
पटेर्वा,8,618,कृषि क्षेत्र,
पटेर्वा,8,619,कृषि क्षेत्र,
पटेर्वा,8,620,कृषि क्षेत्र,
पटेर्वा,8,621,कृषि क्षेत्र,
पटेर्वा,8,622,कृषि क्षेत्र,
पटेर्वा,8,623,कृषि क्षेत्र,
पटेर्वा,8,624,कृषि क्षेत्र,
पटेर्वा,8,626,आवासीय क्षेत्र,
पटेर्वा,8,629,कृषि क्षेत्र,
पटेर्वा,8,630,कृषि क्षेत्र,
पटेर्वा,8,631,आवासीय क्षेत्र,
पटेर्वा,8,632,आवासीय क्षेत्र,
पटेर्वा,8,633,कृषि क्षेत्र,
पटेर्वा,8,634,कृषि क्षेत्र,
पटेर्वा,8,635,कृषि क्षेत्र,
पटेर्वा,8,636,कृषि क्षेत्र,
पटेर्वा,8,637,कृषि क्षेत्र,
पटेर्वा,8,638,कृषि क्षेत्र,
पटेर्वा,8,639,आवासीय क्षेत्र,
पटेर्वा,8,640,आवासीय क्षेत्र,
पटेर्वा,8,641,आवासीय क्षेत्र,
पटेर्वा,8,642,कृषि क्षेत्र,
पटेर्वा,8,643,कृषि क्षेत्र,
पटेर्वा,8,644,आवासीय क्षेत्र,
पटेर्वा,8,645,आवासीय क्षेत्र,
पटेर्वा,8,646,आवासीय क्षेत्र,
पटेर्वा,8,647,आवासीय क्षेत्र,
पटेर्वा,8,648,कृषि क्षेत्र,
पटेर्वा,8,655,कृषि क्षेत्र,
पटेर्वा,8,656,कृषि क्षेत्र,
पटेर्वा,8,661,कृषि क्षेत्र,
पटेर्वा,8,662,कृषि क्षेत्र,
पटेर्वा,8,663,कृषि क्षेत्र,
पटेर्वा,8,664,कृषि क्षेत्र,
पटेर्वा,8,665,कृषि क्षेत्र,
पटेर्वा,8,666,कृषि क्षेत्र,
पटेर्वा,8,669,कृषि क्षेत्र,
पटेर्वा,8,670,कृषि क्षेत्र,
पटेर्वा,8,671,कृषि क्षेत्र,
पटेर्वा,8,672,कृषि क्षेत्र,
पटेर्वा,8,678,आवासीय क्षेत्र,
पटेर्वा,8,679,आवासीय क्षेत्र,
पटेर्वा,8,680,आवासीय क्षेत्र,
पटेर्वा,8,681,कृषि क्षेत्र,
पटेर्वा,8,682,कृषि क्षेत्र,
पटेर्वा,8,685,कृषि क्षेत्र,
पटेर्वा,8,686,कृषि क्षेत्र,
पटेर्वा,8,687,आवासीय क्षेत्र,
पटेर्वा,8,690,कृषि क्षेत्र,
पटेर्वा,8,691,कृषि क्षेत्र,
पटेर्वा,8,9999,कृषि क्षेत्र,
पटेर्वा,8,99999,कृषि क्षेत्र,
पटेर्वा,8,999999,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,1,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,2,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,3,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,4,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,5,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,6,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,7,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,8,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,9,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,10,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,11,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,12,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,13,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,14,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,15,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,16,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,17,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,18,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,19,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,20,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,21,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,22,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,23,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,24,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,25,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,26,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,27,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,28,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,29,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,30,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,31,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,32,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,33,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,34,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,35,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,36,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,37,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,38,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,39,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,40,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,41,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,42,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,43,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,44,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,45,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,46,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,47,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,48,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 1,49,सार्वजनिक उपयोगको क्षेत्र,
पटेर्वा,8 गाउँ 1,50,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,2,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,3,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,6,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,7,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,9,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,10,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,11,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,12,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,13,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,14,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,15,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,17,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,19,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,21,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,22,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,23,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,24,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,25,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,26,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,27,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,28,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,30,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,31,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,32,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,33,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,34,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,35,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,36,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,37,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,38,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,39,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,40,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,41,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,42,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,43,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,44,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,45,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,46,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,47,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,48,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,49,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,50,सार्वजनिक उपयोगको क्षेत्र,
पटेर्वा,8 गाउँ 2,50,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,51,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,53,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,55,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,56,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,59,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,60,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,61,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,63,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,64,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,65,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,66,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,67,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,68,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,69,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,70,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,70,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,71,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,72,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,73,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,75,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,76,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,77,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,78,आवासीय क्षेत्र,
पटेर्वा,8 गाउँ 2,79,आवासीय क्षेत्र,
पटेर्वा,9,2,आवासीय क्षेत्र,
पटेर्वा,9,5,आवासीय क्षेत्र,
पटेर्वा,9,8,कृषि क्षेत्र,
पटेर्वा,9,10,कृषि क्षेत्र,
पटेर्वा,9,11,कृषि क्षेत्र,
पटेर्वा,9,13,आवासीय क्षेत्र,
पटेर्वा,9,14,आवासीय क्षेत्र,
पटेर्वा,9,15,आवासीय क्षेत्र,
पटेर्वा,9,17,आवासीय क्षेत्र,
पटेर्वा,9,18,आवासीय क्षेत्र,
पटेर्वा,9,19,आवासीय क्षेत्र,
पटेर्वा,9,20,आवासीय क्षेत्र,
पटेर्वा,9,21,आवासीय क्षेत्र,
पटेर्वा,9,22,आवासीय क्षेत्र,
पटेर्वा,9,23,आवासीय क्षेत्र,
पटेर्वा,9,24,आवासीय क्षेत्र,
पटेर्वा,9,26,आवासीय क्षेत्र,
पटेर्वा,9,31,आवासीय क्षेत्र,
पटेर्वा,9,32,आवासीय क्षेत्र,
पटेर्वा,9,33,आवासीय क्षेत्र,
पटेर्वा,9,35,आवासीय क्षेत्र,
पटेर्वा,9,36,आवासीय क्षेत्र,
पटेर्वा,9,37,कृषि क्षेत्र,
पटेर्वा,9,40,कृषि क्षेत्र,
पटेर्वा,9,41,कृषि क्षेत्र,
पटेर्वा,9,42,कृषि क्षेत्र,
पटेर्वा,9,43,कृषि क्षेत्र,
पटेर्वा,9,44,कृषि क्षेत्र,
पटेर्वा,9,45,कृषि क्षेत्र,
पटेर्वा,9,46,कृषि क्षेत्र,
पटेर्वा,9,47,कृषि क्षेत्र,
पटेर्वा,9,49,कृषि क्षेत्र,
पटेर्वा,9,49,कृषि क्षेत्र,
पटेर्वा,9,50,कृषि क्षेत्र,
पटेर्वा,9,51,कृषि क्षेत्र,
पटेर्वा,9,53,कृषि क्षेत्र,
पटेर्वा,9,54,कृषि क्षेत्र,
पटेर्वा,9,55,कृषि क्षेत्र,
पटेर्वा,9,56,कृषि क्षेत्र,
पटेर्वा,9,58,कृषि क्षेत्र,
पटेर्वा,9,60,कृषि क्षेत्र,
पटेर्वा,9,61,कृषि क्षेत्र,
पटेर्वा,9,62,कृषि क्षेत्र,
पटेर्वा,9,63,कृषि क्षेत्र,
पटेर्वा,9,64,कृषि क्षेत्र,
पटेर्वा,9,65,कृषि क्षेत्र,
पटेर्वा,9,66,कृषि क्षेत्र,
पटेर्वा,9,67,कृषि क्षेत्र,
पटेर्वा,9,68,कृषि क्षेत्र,
पटेर्वा,9,70,कृषि क्षेत्र,
पटेर्वा,9,72,कृषि क्षेत्र,
पटेर्वा,9,74,कृषि क्षेत्र,
पटेर्वा,9,76,कृषि क्षेत्र,
पटेर्वा,9,78,आवासीय क्षेत्र,
पटेर्वा,9,82,आवासीय क्षेत्र,
पटेर्वा,9,83,आवासीय क्षेत्र,
पटेर्वा,9,84,आवासीय क्षेत्र,
पटेर्वा,9,85,आवासीय क्षेत्र,
पटेर्वा,9,86,आवासीय क्षेत्र,
